κ_m,κ_2
0.30000249843828,0.10024030135030605
0.3076891073618392,0.10086801894079608
0.293599040031642,0.09982261661818059
0.3210675568217043,0.10102260960796106
0.3193942317464162,0.10073417675722281
0.3003520086217688,0.09819121573376371
0.3082254332007485,0.09763232112352677
0.3036811850271731,0.0971894413890472
0.31032389129613075,0.0974779158706725
0.2816762559968473,0.09874673660463396
0.2905307504186292,0.09777221303050396
0.3418085913207207,0.10530272874813056
0.29305655137421,0.09798623495725133
0.3099717250797378,0.09869835227378895
0.25890238456985437,0.09687877665154833
0.2968247911557625,0.09503849319043052
0.2822809855461062,0.10197268890784646
0.28431496154921043,0.10044318459305115
0.33209393468745496,0.10688326547193067
0.33369278556541565,0.10625490493080676
0.26225068723984113,0.09490599141199822
0.272713948984774,0.09528562070410193
0.2734295778884147,0.09653598003175379
0.26410036233778067,0.09342273701936255
0.2589103859274085,0.09229445522005023
0.2151758314163965,0.08717874834921983
0.22037458368067392,0.08713825093554964
0.235579636590898,0.09052415792597723
0.23202490298620254,0.0902391389673382
0.26220512576612875,0.091815713769521
0.2559643700065993,0.09093717363157726
0.35086743765622863,0.1090725836654684
0.31491551089926323,0.10286843348665124
0.30190283025128034,0.10003050592410172
0.3002186992617033,0.09708632072383233
0.31358475900940175,0.1006225375640266
0.2698213940022039,0.09524626076217872
0.29843062416514143,0.10299736420096797
0.30410391205433857,0.1019264140552441
0.3367438348841925,0.1044938673383302
0.37387868073658864,0.10894207038946523
0.3782370813692877,0.10893028887478216
0.3478549590642022,0.10775446330279324
0.30503334451313135,0.10139261854987924
0.2853846129192417,0.09619736383233189
0.28130877707660673,0.10021239053166046
0.3246991346474682,0.10162883897381413
0.33446913210835394,0.10068127588423972
0.33172682702797146,0.10077763029347502
0.25414710789795625,0.09034512491424543
0.2658352829165571,0.09459065264758926
0.2688413504928165,0.09528214941675439
0.2818553257052872,0.09239826953178382
0.3534632697518824,0.10810670914200621
0.4070476769890686,0.11565546388989244
0.4020414156197152,0.11251786775997204
0.3519826261383666,0.10770376472690793
0.3470632124070057,0.10631537814764007
0.3709546672205268,0.109087271902085
0.37597697797728735,0.11052093850360303
0.29358449663478603,0.10178010545053201
0.34246159782762375,0.10357512643526956
0.38083487987484665,0.10994940505361465
0.37130090534056953,0.1090548008935372
0.2876607320506389,0.09743176883013571
0.26973028927304793,0.09555743292071915
0.2623955220854311,0.09465675552794935
0.2740969400099525,0.09450757221569454
0.2593736761366806,0.0941301880755133
0.307050250735568,0.09904902966530847
0.3074725654224884,0.1004533272467656
0.3402314173464025,0.10401083726356314
0.35011587913802633,0.10811263266517697
0.3983721859647025,0.11177715434849723
0.3272016506654844,0.10519324080432203
0.36187142181503196,0.10802758472127773
0.3526021104780242,0.10761377392456654
0.3751470004490146,0.10788949977046537
0.31312400161678455,0.10066562848609042
0.29700366627397407,0.10046390222933084
0.28762800835749125,0.10270443229221557
0.293941619698155,0.09898954656788328
0.36296544737225156,0.1044281105607313
0.36298745843596086,0.11130268668395672
0.35617309386790286,0.11241886230757749
0.37683862053511064,0.11085775638185995
0.35019909723521475,0.10584985684465065
0.34348357876527413,0.1053375178737582
0.35690298290478384,0.10942854142187144
0.39186187229216624,0.11453558992441738
0.3426398304374904,0.10538019014656717
0.29222627094529846,0.09748926222379893
0.30047684590532314,0.1009912253332241
0.32413541504448157,0.10385080846555687
0.3075916087219596,0.10324504928090532
0.281301680161842,0.09658068054785014
0.281301680161842,0.09658068054785014
0.28441551063712095,0.09816628505989804
0.2869492724422799,0.09848947344030988
0.3145606601775068,0.10119405752721224
0.345289514752744,0.10621951871528948
